ts_code,live,name,description,price,sell,page_yield,colour,weight,barcode,box_size,short_oem_code,daily_stock,min,max,image_url,oem_code,pack,vow_oem_code,spicers_oem_code,vow_compat_code,spicers_compat_code,brand,manufacturer,product_type,group,category,chip_issue,machine_models,machine_models2,shipping_category_id,available_on
C593-10495,Yes,Compatible Dell 1235 Magenta toner 1500 pages,"Compatible replacement for Dell 593-10495. Page Yield or Volume @ 5% coverage will be approx 1500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: 1230c, 1235c, 1235cn",43.99,24.99,"1,500",Magenta,,7.86E+11,,,0.04,0,1,C593-10495.jpg,593-10495,1,DEL00906,494018,,,Own Brand,Dell,Compatible,Laser Toner,Colour,No,"1230c, 1235c, 1235cn","1230c, 1235c, 1235cn",1,01/01/14
C593-10494,Yes,Compatible Dell 1235 Cyan toner 1500 pages,"Compatible replacement for Dell 593-10494. Page Yield or Volume @ 5% coverage will be approx 1500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: 1230c, 1235cn",43.99,24.99,"1,500",Cyan,,7.86E+11,,,0.04,0,1,C593-10494.jpg,593-10494,1,DEL00907,493995,,,Own Brand,Dell,Compatible,Laser Toner,Colour,No,"1230c, 1235cn","1230c, 1235cn",1,01/01/14
C593-10493,Yes,Compatible Dell 1235 Black toner 1500 pages,"Compatible replacement for Dell 593-10493. Page Yield or Volume @ 5% coverage will be approx 1500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: 1230c, 1235c, 1235cn",43.99,24.99,"1,500",Black,,7.86E+11,,,0.02,0,1,C593-10493.jpg,593-10493,1,DEL00904,493946,,,Own Brand,Dell,Compatible,Laser Toner,Colour,No,"1230c, 1235c, 1235cn","1230c, 1235c, 1235cn",1,01/01/14
C0455B002AA,Yes,Compatible Canon C-EXV21 Yellow 14000 Page Yield,"Compatible replacement for Canon 0455B002AA. Page Yield or Volume @ 5% coverage will be approx 14000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",86.9,42.5,"14,000",Yellow,1.2,7.86E+11,,,0.16,2,4,C0455B002AA.jpg,0455B002AA,1,,,,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i","C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",1,01/01/14
C0454B002AA,Yes,Compatible Canon C-EXV21 Magenta 14000 Page Yield,"Compatible replacement for Canon 0454B002AA. Page Yield or Volume @ 5% coverage will be approx 14000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",86.9,42.5,"14,000",Magenta,1.2,7.86E+11,,,0.14,2,4,C0454B002AA.jpg,0454B002AA,1,,,,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i","C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",1,01/01/14
C0453B002AA,Yes,Compatible Canon C-EXV21 Cyan 14000 Page Yield,"Compatible replacement for Canon 0453B002AA. Page Yield or Volume @ 5% coverage will be approx 14000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",86.9,42.5,"14,000",Cyan,1.2,7.86E+11,,,0.14,2,4,C0453B002AA.jpg,0453B002AA,1,,,,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i","C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",1,01/01/14
C0452B002AA,Yes,Compatible Canon C-EXV21 Black 24000 Page Yield,"Compatible replacement for Canon 0452B002AA. Page Yield or Volume @ 5% coverage will be approx 26000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",64.9,33.5,"26,000",Black,1.2,7.86E+11,,,0.16,2,4,C0452B002AA.jpg,0452B002AA,1,,,,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i","C2880, C2880i,iR C3380i,iRC 3380, 3580, 3580i",1,01/01/14
C1977B002AA,Yes,Compatible Canon 716 Y Yellow 1500 Page Yield,"Compatible replacement for Canon 1977B002AA. Page Yield or Volume @ 5% coverage will be approx 1500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",39.59,15.99,"1,500",Yellow,0.7801,7.86E+11,,,0.04,0,1,C1977B002AA.jpg,1977B002AA,1,CO61089,829949,OBC716Y,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW","i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",1,01/01/14
C1978B002AA,Yes,Compatible Canon 716 M Magenta 1500 Page Yield,"Compatible replacement for Canon 1978B002AA. Page Yield or Volume @ 5% coverage will be approx 1500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",39.59,15.99,"1,500",Magenta,0.78,7.86E+11,,,0.02,0,1,C1978B002AA.jpg,1978B002AA,1,CO61092,829931,OBC716M,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW","i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",1,01/01/14
C1979B002AA,Yes,Compatible Canon 716 C Cyan 1500 Page Yield,"Compatible replacement for Canon 1979B002AA. Page Yield or Volume @ 5% coverage will be approx 1500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",39.59,15.99,"1,500",Cyan,0.7751,7.86E+11,,,,0,0,C1979B002AA.jpg,1979B002AA,1,CO61095,829923,OBC716C,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW","i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",1,01/01/14
C1980B002AA,Yes,Compatible Canon 716 BK Black 2300 Page Yield,"Compatible replacement for Canon 1980B002AA. Page Yield or Volume @ 5% coverage will be approx 2300. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",38.49,15.99,"2,300",Black,0.7901,7.86E+11,,,,0,0,C1980B002AA.jpg,1980B002AA,1,CO61086,875004,OBC716BK,,Own Brand,Canon,Compatible,Laser Toner,Colour,No,"i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW","i-Sensys LBP-5050, i-Sensys LBP-5050N, i-Sensys MF8030cn, i-Sensys MF8040cn, i-Sensys MF8050cn, i-Sensys MF8080CW",1,01/01/14
CTN328Y,Yes,Compatible Brother TN328 Yellow 6000 Page Yield,"Compatible replacement for Brother TN328Y. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",98.99,23.99,"6,000",Yellow,0.885,7.86E+11,,,0.14,2,4,CTN328Y.jpg,TN328Y,1,BA67945,259944,OBTN328Y,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW","DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",1,01/01/14
CTN328M,Yes,Compatible Brother TN328 Magenta 6000 Page Yield,"Compatible replacement for Brother TN328M. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",98.99,23.99,"6,000",Magenta,0.84,7.86E+11,,,0.19,2,5,CTN328M.jpg,TN328M,1,BA67944,259936,OBTN328M,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW","DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",1,01/01/14
CTN328C,Yes,Compatible Brother TN328 Cyan 6000 Page Yield,"Compatible replacement for Brother TN328C. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",98.99,23.99,"6,000",Cyan,0.9,7.86E+11,,,0.18,2,5,CTN328C.jpg,TN328C,1,BA67943,259928,OBTN328C,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW","DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",1,01/01/14
CTN328BK,Yes,Compatible Brother TN328 Black 6000 Page Yield,"Compatible replacement for Brother TN328BK. Page Yield or Volume @ 5% coverage will be approx 6000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",54.99,23.99,"6,000",Black,0.86,7.86E+11,,,0.28,3,8,CTN328BK.jpg,TN328BK,1,BA67942,259911,OBTN328BK,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW","DCP-9270CDN, HL-4570CDW, HL-4570CDWT, MFC-9970CDW",1,01/01/14
CTN326Y,Yes,Compatible Brother TN326 Yellow 3500 Page Yield,"Compatible replacement for Brother TN326Y. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",65.99,32.99,"3,500",Yellow,0.732,7.86E+11,35.5*10*17,,0.91,11,25,CTN326Y.jpg,TN326Y,1,BA73504,112059,OBTN326BK,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW","HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",1,01/01/14
CTN326M,Yes,Compatible Brother TN326 Magenta 3500 Page Yield,"Compatible replacement for Brother TN326M. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",65.99,32.99,"3,500",Magenta,0.732,7.86E+11,35.5*10*17,,0.91,11,25,CTN326M.jpg,TN326M,1,BA73503,112058,OBTN326C,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW","HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",1,01/01/14
CTN326C,Yes,Compatible Brother TN326 Cyan 3500 Page Yield,"Compatible replacement for Brother TN326C. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",65.99,32.99,"3,500",Cyan,0.732,7.86E+11,35.5*10*17,,0.86,10,24,CTN326C.jpg,TN326C,1,BA73502,112062,OBTN326M,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW","HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",1,01/01/14
CTN326BK,Yes,Compatible Brother TN326 Black 4000 Page Yield,"Compatible replacement for Brother TN326BK. Page Yield or Volume @ 5% coverage will be approx 4000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",43.99,32.99,"4,000",Black,0.732,7.86E+11,35.5*10*17,,1.42,17,40,CTN326BK.jpg,TN326BK,1,BA73507,112057,OBTN326Y,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW","HL-L8250CDN, HL-L8350CDW, DCP L8400CDN, DCP L8450CDW, MFC-L8650CDW, MFC-L8850CDW",1,01/01/14
CTN325Y,Yes,Compatible Brother TN325 Yellow 3500 Page Yield,"Compatible replacement for Brother TN325Y. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",65.99,19.99,"3,500",Yellow,0.83,7.86E+11,35.5*10*17,,1.04,12,29,CTN325Y.jpg,TN325Y,1,BA67941,933363,OBTN325Y,934541,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW","DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",1,01/01/14
CTN325M,Yes,Compatible Brother TN325 Magenta 3500 Page Yield,"Compatible replacement for Brother TN325M. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",65.99,19.99,"3,500",Magenta,0.85,7.86E+11,35.5*10*17,,1.12,13,31,CTN325M.jpg,TN325M,1,BA67940,933371,OBTN325M,934538,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW","DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",1,01/01/14
CTN325C,Yes,Compatible Brother TN325 Cyan 3500 Page Yield,"Compatible replacement for Brother TN325C. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",65.99,19.99,"3,500",Cyan,0.8711,7.86E+11,35.5*10*17,,1.14,14,32,CTN325C.jpg,TN325C,1,BA67939,933384,OBTN325C,934533,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW","DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",1,01/01/14
CTN325BK,Yes,Compatible Brother TN325 Black 4000 Page Yield,"Compatible replacement for Brother TN325BK. Page Yield or Volume @ 5% coverage will be approx 4000. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",43.99,18.99,"4,000",Black,0.85,7.86E+11,35.5*10*17,,2.35,28,66,CTN325BK.jpg,TN325BK,1,BA67938,933321,OBTN325BK,934525,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW","DCP-9055CDN, DCP-9270CDN, HL-4140CN, HL-4150CDN, HL-4570CDW, HL-4570CDWT, MFC-9460CDN, MFC-9465CDN, MFC-9970CDW",1,01/01/14
CTN245Y,Yes,Compatible Brother TN245 Yellow 2200 Page Yield,"Compatible replacement for Brother TN245Y. Page Yield or Volume @ 5% coverage will be approx 3500. This is a Inkjet Cartridge. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9020CDW, HL-3140CW, HL-3150CDW, HL-3170CDW, MFC-9140CDN, MFC-9330CDW, MFC-9340CDW",71.5,23.99,"3,500",Yellow,0.684,7.86E+11,33.5*8.5*13,,0.75,9,21,CTN245Y.jpg,TN245Y,1,BA71850,104867,,,Own Brand,Brother,Compatible,Inkjet Cartridge,Colour,No,"DCP-9020CDW, HL-3140CW, HL-3150CDW, HL-3170CDW, MFC-9140CDN, MFC-9330CDW, MFC-9340CDW","DCP-9020CDW, HL-3140CW, HL-3150CDW, HL-3170CDW, MFC-9140CDN, MFC-9330CDW, MFC-9340CDW",1,01/01/14
CTN245M,Yes,Compatible Brother TN245 Magenta 2200 Page Yield,"Compatible replacement for Brother TN245M. Page Yield or Volume @ 5% coverage will be approx 2200. This is a Laser Toner. Prices exclude VAT and delivery. All products are covered by a 2 year warranty and next day replacement service. Name and numbers are for indicative purposes only. All products are non-original/non-OEM. FITS: DCP-9020CDW, HL-3140CW, HL-3150CDW, HL-3170CDW, MFC-9140CDN, MFC-9330CDW, MFC-9340CDW",71.5,23.99,"2,200",Magenta,0.684,7.86E+11,33.5*8.5*13,,0.65,8,18,CTN245M.jpg,TN245M,1,BA71848,104866,,,Own Brand,Brother,Compatible,Laser Toner,Colour,No,"DCP-9020CDW, HL-3140CW, HL-3150CDW, HL-3170CDW, MFC-9140CDN, MFC-9330CDW, MFC-9340CDW","DCP-9020CDW, HL-3140CW, HL-3150CDW, HL-3170CDW, MFC-9140CDN, MFC-9330CDW, MFC-9340CDW",1,01/01/14
